"","cue","response","revision","kuperman_id","subtlex_id","study_id"
"685","bedroom","cute",NA,11260,804,1
"686","bedroom","dark",NA,11450,758,1
"687","bedroom","decor",NA,11774,15678,1
"688","bedroom","decorate",NA,11775,9426,1
"689","bedroom","desk",NA,12470,1355,1
"690","bedroom","dog",NA,13806,670,1
"691","bedroom","dolls",NA,13850,6159,1
"692","bedroom","door",NA,13924,367,1
"693","bedroom","dorm",NA,13963,6431,1
"694","bedroom","drawers",NA,14172,6858,1
"695","bedroom","draws",NA,14178,6833,1
"696","bedroom","dream",NA,14190,716,1
"697","bedroom","dreams",NA,14201,1123,1
"698","bedroom","dress",NA,14216,881,1
"699","bedroom","dresser",NA,14218,7098,1
"700","bedroom","dressers",NA,14219,37984,1
"701","bedroom","fan",NA,16858,1681,1
"702","bedroom","floor",NA,17909,737,1
"703","bedroom","four walls","four walls",NA,NA,1
"704","bedroom","frame",NA,18542,3027,1
"705","bedroom","friends",NA,18697,345,1
"706","bedroom","fun",NA,18878,444,1
"707","bedroom","game system",NA,NA,NA,1
"708","bedroom","games",NA,19104,1334,1
"709","bedroom","giddy",NA,19520,12508,1
"710","bedroom","hangout",NA,20996,17849,1
"711","bedroom","happy",NA,21022,342,1
"712","bedroom","home",NA,21941,172,1
"713","bedroom","homework",NA,21980,2635,1
"714","bedroom","house",NA,22241,293,1
"715","bedroom","intimacy",NA,24397,8003,1
"716","bedroom","king bed","king bed",NA,NA,1
"717","bedroom","kitchen",NA,25425,1071,1
"718","bedroom","lamp",NA,25696,3889,1
"719","bedroom","lay",NA,25935,999,1
"720","bedroom","laying",NA,25942,3184,1
"721","bedroom","life",NA,26316,158,1
"722","bedroom","light",NA,26354,520,1
"723","bedroom","lights",NA,26374,1136,1
"724","bedroom","live",NA,26596,290,1
"725","bedroom","living",NA,26617,501,1
"726","bedroom","living room","living room",NA,NA,1
"727","bedroom","mattress",NA,27852,5565,1
"728","bedroom","messy",NA,28257,4650,1
"729","bedroom","mine",NA,28582,354,1
"730","bedroom","mirror",NA,28671,2052,1
"731","bedroom","music",NA,29633,741,1
"732","bedroom","nap",NA,29807,3206,1
"733","bedroom","neat",NA,29938,3113,1
"734","bedroom","nice",NA,30218,202,1
"735","bedroom","night",NA,30246,176,1
"736","bedroom","night time","nighttime",30273,10721,1
"737","bedroom","nightime","nighttime",30273,10721,1
"738","bedroom","nightstand",NA,30270,17378,1
"739","bedroom","nighttime",NA,30273,10721,1
"740","bedroom","nine",NA,30288,988,1
"741","bedroom","open",NA,31149,310,1
"742","bedroom","paintings",NA,32066,5295,1
"743","bedroom","partner",NA,32475,1102,1
"744","bedroom","peace",NA,32696,1042,1
"745","bedroom","peaceful",NA,32698,3309,1
"746","bedroom","person",NA,33155,435,1
"747","bedroom","personal",NA,33161,709,1
"748","bedroom","pillow",NA,33605,3399,1
"749","bedroom","pillows",NA,33608,8318,1
"750","bedroom","pink",NA,33663,2179,1
"751","bedroom","pj","pj",NA,NA,1
"752","bedroom","play",NA,33916,361,1
"753","bedroom","poster",NA,34518,5781,1
"754","bedroom","posters",NA,34522,8057,1
"755","bedroom","pretty",NA,35047,261,1
"756","bedroom","private",NA,35165,870,1
"757","bedroom","quiet",NA,36242,651,1
"758","bedroom","quite",NA,36284,480,1
"759","bedroom","read",NA,36741,429,1
"760","bedroom","reading",NA,36751,978,1
"761","bedroom","recharge",NA,36958,14843,1
"762","bedroom","relax",NA,37619,717,1
"763","bedroom","relaxation",NA,37622,11808,1
"764","bedroom","relaxed",NA,37623,4771,1
"765","bedroom","rest",NA,38260,385,1
"766","bedroom","room",NA,38994,271,1
"767","bedroom","rug",NA,39182,4139,1
"768","bedroom","sad",NA,39332,968,1
"769","bedroom","safe",NA,39356,580,1
"770","bedroom","safe space","safe space",NA,NA,1
"771","bedroom","school",NA,39888,454,1
"772","bedroom","self",NA,40434,2993,1
"773","bedroom","sex",NA,40711,796,1
"774","bedroom","sexual",NA,40731,1979,1
"775","bedroom","sheet",NA,40897,3329,1
"776","bedroom","sheets",NA,40900,3385,1
"777","bedroom","shelf",NA,40907,4952,1
"778","bedroom","shows",NA,41191,1215,1
"779","bedroom","single",NA,41509,832,1
"780","bedroom","sleep",NA,41828,440,1
"781","bedroom","sleepy",NA,41845,4161,1
"782","bedroom","small",NA,42045,574,1
"783","bedroom","soft",NA,42444,1541,1
"784","bedroom","space",NA,42729,1167,1
"785","bedroom","stars",NA,43542,1445,1
"786","bedroom","study",NA,44277,1347,1
"787","bedroom","study table","study table",NA,NA,1
"788","bedroom","stuff",NA,44279,353,1
"789","bedroom","stuffy",NA,44286,7760,1
"790","bedroom","table",NA,45351,702,1
"791","bedroom","television",NA,45849,1938,1
"792","bedroom","three",NA,46295,221,1
"793","bedroom","time",NA,46498,57,1
"794","bedroom","time out","timeout",46507,24641,1
"795","bedroom","tired",NA,46589,648,1
"796","bedroom","toys",NA,46981,3503,1
"797","bedroom","tv",NA,47791,868,1
"798","bedroom","vanity",NA,49454,6871,1
"799","bedroom","warm",NA,50259,1035,1
"800","bedroom","watch",NA,50352,306,1
"801","bedroom","white",NA,50782,604,1
"802","bedroom","window",NA,50985,810,1
"803","bedroom","work",NA,51266,154,1
"804","beside","a lado de","a lado de",NA,NA,1
"805","beside","abide",NA,59,8331,1
"806","beside","above",NA,111,1096,1
"807","beside","adjacent",NA,559,13226,1
"808","beside","afar",NA,757,14217,1
"809","beside","after",NA,826,156,1
"810","beside","against",NA,853,455,1
"811","beside","alarm clock","alarm clock",NA,NA,1
"812","beside","along",NA,1208,477,1
"813","beside","alongside",NA,NA,7035,1
"814","beside","alongside of","alongside",NA,7035,1
"815","beside","also",NA,1227,427,1
"816","beside","although",NA,1247,1242,1
"817","beside","another",NA,1651,179,1
"818","beside","anyway",NA,1803,359,1
"819","beside","anyways",NA,1804,4265,1
"820","beside","argument",NA,2124,2416,1
"821","beside","around",NA,2180,162,1
"822","beside","aside",NA,2314,1859,1
"823","beside","associated",NA,2434,6677,1
"824","beside","astride",NA,NA,35701,1
"825","beside","away",NA,2858,160,1
"826","beside","back",NA,2933,69,1
"827","beside","backward",NA,3021,8110,1
"828","beside","be",NA,3580,16,1
"829","beside","be side","beside",3978,2693,1
"830","beside","beach",NA,3581,1455,1
"831","beside","bed",NA,3682,500,1
"832","beside","bedside",NA,3706,9773,1
"833","beside","bedside table","bedside table",NA,NA,1
"834","beside","before",NA,3757,129,1
"835","beside","beforward","beforward",NA,NA,1
"836","beside","behind",NA,3810,430,1
"837","beside","below",NA,3893,1847,1
"838","beside","beside",NA,3978,2693,1
"839","beside","besides",NA,NA,701,1
"840","beside","bestie","bestie",NA,NA,1
"841","beside","between",NA,4039,443,1
"842","beside","blind",NA,4508,1397,1
"843","beside","book",NA,4966,634,1
"844","beside","bottom",NA,5130,1097,1
"845","beside","boyfriend",NA,5227,1059,1
"846","beside","buddy",NA,5737,853,1
"847","beside","but",NA,6072,28,1
"848","beside","by",NA,6137,88,1
"849","beside","chair",NA,7241,1253,1
"850","beside","charger",NA,7381,16780,1
"851","beside","class",NA,8092,807,1
"852","beside","clock",NA,8275,1189,1
"853","beside","close",NA,8299,378,1
"854","beside","close to","close",8299,378,1
"855","beside","come",NA,8794,48,1
"856","beside","companion",NA,8976,5317,1
"857","beside","compare",NA,8985,4002,1
"858","beside","contact",NA,9691,1062,1
"859","beside","conversation",NA,9885,1086,1
"860","beside","couch",NA,10265,2216,1
"861","beside","cup",NA,11128,1239,1
"862","beside","cups",NA,11138,5224,1
"863","beside","dad",NA,11352,471,1
"864","beside","dark",NA,11450,758,1
"865","beside","death",NA,11600,483,1
"866","beside","decision",NA,11722,1076,1
"867","beside","desk",NA,12470,1355,1
"868","beside","different",NA,12835,416,1
"869","beside","dog",NA,13806,670,1
"870","beside","down",NA,14037,97,1
"871","beside","eachother","eachother",NA,NA,1
"872","beside","elderly",NA,14916,7241,1
"873","beside","emotion",NA,15182,4225,1
"874","beside","erm","erm",NA,NA,1
"875","beside","except",NA,16176,564,1
"876","beside","excuse",NA,16243,291,1
"877","beside","explain some thing","explain some thing",NA,NA,1
"878","beside","explantion","explanation",16454,2210,1
"879","beside","facing forward","facing forward",NA,NA,1
"880","beside","family",NA,16852,362,1
"881","beside","fan",NA,16858,1681,1
"882","beside","far",NA,16894,375,1
"883","beside","farside","farside",NA,NA,1
"884","beside","floor",NA,17909,737,1
"885","beside","follow",NA,18122,590,1
"886","beside","formation",NA,18384,7571,1
"887","beside","forward",NA,18454,847,1
"888","beside","friend",NA,18691,274,1
"889","beside","friendly",NA,18696,1848,1
"890","beside","friends",NA,18697,345,1
"891","beside","front",NA,18758,448,1
"892","beside","girlfriend",NA,19584,1001,1
"893","beside","good",NA,19924,55,1
"894","beside","group",NA,20426,924,1
"895","beside","help",NA,21484,146,1
"896","beside","her",NA,21543,109,1
"897","beside","herd",NA,21563,6257,1
"898","beside","here",NA,21568,26,1
"899","beside","him",NA,21744,76,1
"900","beside","hospital",NA,22184,767,1
"901","beside","house",NA,22241,293,1
"902","beside","hug",NA,22326,2429,1
"903","beside","humans",NA,22366,3574,1
"904","beside","idk","idk",NA,NA,1
"905","beside","infront","infront",NA,NA,1
"906","beside","inside",NA,23997,423,1
"907","beside","instead",NA,24072,712,1
"908","beside","intimate",NA,24398,4688,1
"909","beside","it",NA,24707,6,1
"910","beside","item",NA,24716,3540,1
"911","beside","joined",NA,24989,2420,1
"912","beside","lamp",NA,25696,3889,1
"913","beside","lap",NA,25766,3059,1
"914","beside","later",NA,25847,299,1
"915","beside","lateral",NA,25848,11902,1
"916","beside","lawn",NA,25922,3587,1
"917","beside","lay",NA,25935,999,1
"918","beside","laying",NA,25942,3184,1
"919","beside","laying down","laying down",NA,NA,1
"920","beside","left",NA,26073,211,1
"921","beside","light",NA,26354,520,1
"922","beside","line",NA,26441,453,1
"923","beside","lingering",NA,26462,16629,1
"924","beside","lover",NA,26939,2022,1
"925","beside","manner",NA,27509,3140,1
"926","beside","manners",NA,27515,3096,1
"927","beside","me",NA,27910,22,1
"928","beside","medicine",NA,28003,1818,1
"929","beside","messy",NA,28257,4650,1
"930","beside","military",NA,28496,1890,1
"931","beside","mom",NA,29044,503,1
"932","beside","motorcycle",NA,29363,5373,1
"933","beside","move",NA,29422,292,1
"934","beside","myself",NA,29741,263,1
"935","beside","near",NA,29926,713,1
"936","beside","nearby",NA,29927,3951,1
"937","beside","neighbor",NA,30035,2659,1
"938","beside","neighbors",NA,30039,2629,1
"939","beside","next",NA,30207,212,1
"940","beside","next to","next to",NA,NA,1
"941","beside","night",NA,30246,176,1
"942","beside","night stand","nightstand",30270,17378,1
"943","beside","nightstand",NA,30270,17378,1
"944","beside","nurse",NA,30706,1680,1
"945","beside","nursing",NA,30713,5383,1
"946","beside","object",NA,30791,2151,1
"947","beside","okay",NA,31061,265,1
"948","beside","old",NA,31065,222,1
"949","beside","on",NA,31107,12,1
"950","beside","on side of","on side of",NA,NA,1
"951","beside","on the floor","on the floor",NA,NA,1
"952","beside","on top","on top",NA,NA,1
"953","beside","oneself",NA,NA,11053,1
"954","beside","onside",NA,31129,48256,1
"955","beside","onto",NA,NA,1339,1
"956","beside","options",NA,31233,2947,1
"957","beside","other",NA,31418,147,1
"958","beside","other than","other than",NA,NA,1
"959","beside","otherwise",NA,31421,1172,1
"960","beside","outside",NA,31585,463,1
"961","beside","over",NA,31634,94,1
"962","beside","over there","over there",NA,NA,1
"963","beside","pajamas",NA,32074,6046,1
"964","beside","parallel",NA,32291,6967,1
"965","beside","partner",NA,32475,1102,1
"966","beside","peer",NA,32820,12791,1
"967","beside","people",NA,32937,131,1
"968","beside","person",NA,33155,435,1
"969","beside","personal",NA,33161,709,1
"970","beside","pets",NA,33269,5879,1
"971","beside","phone",NA,33372,458,1
"972","beside","place",NA,33805,182,1
"973","beside","point",NA,34152,374,1
"974","beside","proximity",NA,35665,11323,1
"975","beside","rather",NA,36629,617,1
"976","beside","rear",NA,36819,3371,1
"977","beside","related",NA,37606,3051,1
"978","beside","rest",NA,38260,385,1
"979","beside","right",NA,38722,53,1
"980","beside","right there","right there",NA,NA,1
"981","beside","river",NA,38838,1540,1
"982","beside","room",NA,38994,271,1
"983","beside","roommate",NA,39003,4085,1
"984","beside","seaside",NA,40258,21388,1
"985","beside","shoulder to shoulder","shoulder to shoulder",NA,NA,1
"986","beside","shoulders",NA,41141,3177,1
"987","beside","shrugging",NA,41239,49169,1
"988","beside","sick",NA,41294,528,1
"989","beside","side",NA,41311,434,1
"990","beside","sideways",NA,NA,8197,1
"991","beside","sister",NA,41560,671,1
"992","beside","sit",NA,41564,335,1
"993","beside","sitting",NA,41574,679,1
"994","beside","sleep",NA,41828,440,1
"995","beside","so",NA,42366,31,1
"996","beside","someone",NA,42547,230,1
"997","beside","something",NA,42551,84,1
"998","beside","space",NA,42729,1167,1
"999","beside","stand",NA,43483,411,1
"1000","beside","standing",NA,43492,740,1
"1001","beside","step",NA,43704,608,1
"1002","beside","stop",NA,43948,174,1
"1003","beside","stuff animal","stuff animal",NA,NA,1
"1004","beside","table",NA,45351,702,1
"1005","beside","than",NA,46091,145,1
"1006","beside","that",NA,46103,14,1
"1007","beside","the",NA,46111,1,1
"1008","beside","the bed","bed",3682,500,1
"1009","beside","the car","car",6602,381,1
"1010","beside","the chair","chair",7241,1253,1
"1011","beside","the point","the point",NA,NA,1
"1012","beside","the table","table",45351,702,1
"1013","beside","them",NA,46127,96,1
"1014","beside","there",NA,46158,24,1
"1015","beside","this",NA,46244,19,1
"1016","beside","to",NA,46621,2,1
"1017","beside","together",NA,46665,249,1
"1018","beside","touch",NA,46895,511,1
"1019","beside","touching",NA,46903,2355,1
"1020","beside","toy",NA,46977,2886,1
"1021","beside","two",NA,47856,123,1
"1022","beside","under",NA,48205,337,1
"1023","beside","underneath",NA,NA,2441,1
"1024","beside","up",NA,49154,38,1
"1025","beside","upset",NA,49214,841,1
"1026","beside","us",NA,49281,90,1
"1027","beside","vape","vape",49339,18897,1
"1028","beside","walk",NA,50162,418,1
"1029","beside","walking",NA,50167,800,1
"1030","beside","wall",NA,50175,918,1
"1031","beside","water",NA,50373,498,1
"1032","beside","well",NA,50586,99,1
"1033","beside","whatever",NA,50651,338,1
"1034","beside","white",NA,50782,604,1
"1035","beside","who",NA,50813,54,1
"1036","beside","with",NA,51112,27,1
"1037","beside","without",NA,51128,245,1
"1038","beside","you",NA,51598,4,1
"1039","beside","yourself",NA,51609,229,1
"1040","boots","alligator",NA,1152,8287,1
"1041","boots","army",NA,2174,1287,1
"1042","boots","backs",NA,2991,4023,1
"1043","boots","barn",NA,3367,3783,1
"1044","boots","basement",NA,3441,2488,1
"1045","boots","beige",NA,3820,14393,1
"1046","boots","big",NA,4109,187,1
"1047","boots","biker",NA,4138,14073,1
"1048","boots","black",NA,4353,640,1
"1049","boots","blister",NA,4537,16768,1
"1050","boots","blisters",NA,4540,13357,1
"1051","boots","boogy","boogy",4948,4627,1
"1052","boots","books",NA,4987,1090,1
"1053","boots","boot",NA,5023,3967,1
"1054","boots","boots",NA,5041,2735,1
"1055","boots","brown",NA,5635,1457,1
"1056","boots","bruises",NA,5654,6015,1
"1057","boots","bulky",NA,5814,21127,1
"1058","boots","bulls",NA,5849,7767,1
"1059","boots","casual",NA,6884,4885,1
"1060","boots","cat",NA,6891,1371,1
"1061","boots","chemical plant","chemical plant",NA,NA,1
"1062","boots","childhood",NA,7619,2894,1
"1063","boots","chunky",NA,7870,14088,1
"1064","boots","clean",NA,8138,587,1
"1065","boots","coat",NA,8435,1480,1
"1066","boots","cold",NA,8630,583,1
"1067","boots","combat",NA,8771,3774,1
"1068","boots","comfortable",NA,8818,1109,1
"1069","boots","comfy",NA,8826,9155,1
"1070","boots","concert",NA,9204,3629,1
"1071","boots","country",NA,10369,619,1
"1072","boots","countryside",NA,10372,7379,1
"1073","boots","county",NA,10376,1964,1
"1074","boots","cousins",NA,10425,5163,1
"1075","boots","cover",NA,10439,724,1
"1076","boots","cow",NA,10459,2364,1
"1077","boots","cowboy",NA,10465,3229,1
"1078","boots","cowboys",NA,10466,7509,1
"1079","boots","cowgirl",NA,10471,20338,1
"1080","boots","coy bow","coy bow",NA,NA,1
"1081","boots","crocs","crocs",10817,15866,1
"1082","boots","cute",NA,11260,804,1
"1083","boots","dad",NA,11352,471,1
"1084","boots","dance",NA,11410,803,1
"1085","boots","dancing",NA,11416,1364,1
"1086","boots","dark",NA,11450,758,1
"1087","boots","designer",NA,12458,6036,1
"1088","boots","designs",NA,12461,8120,1
"1089","boots","dirt",NA,13045,2176,1
"1090","boots","dirty",NA,13051,943,1
"1091","boots","doc",NA,13749,1708,1
"1092","boots","docs",NA,13765,16088,1
"1093","boots","dora",NA,NA,17553,1
"1094","boots","dora the explorer","dora the explorer",NA,NA,1
"1095","boots","dora the explorer character","dora the explorer character",NA,NA,1
"1096","boots","downtown atx","downtown atx",NA,NA,1
"1097","boots","drmartin","drmartin",NA,NA,1
"1098","boots","economics",NA,14720,9921,1
"1099","boots","fall",NA,16813,610,1
"1100","boots","fancy",NA,16869,1513,1
"1101","boots","farm",NA,16909,2356,1
"1102","boots","fashion",NA,16951,2610,1
"1103","boots","feet",NA,17122,632,1
"1104","boots","flats",NA,17745,13269,1
"1105","boots","flip flops","flip flops",NA,NA,1
"1106","boots","flood",NA,17899,6101,1
"1107","boots","fluffy",NA,17993,9539,1
"1108","boots","foot",NA,18158,947,1
"1109","boots","foot ware","foot ware",NA,NA,1
"1110","boots","football",NA,18160,2191,1
"1111","boots","football season","football season",NA,NA,1
"1112","boots","footwear",NA,18207,20037,1
"1113","boots","for walking","for walking",NA,NA,1
"1114","boots","fur",NA,18930,4821,1
"1115","boots","furr","furr",18820,27028,1
"1116","boots","game",NA,19100,537,1
"1117","boots","game day","game day",NA,NA,1
"1118","boots","gameday","gameday",19101,NA,1
"1119","boots","hard",NA,21040,284,1
"1120","boots","hard toed","hard toed",NA,NA,1
"1121","boots","hardcore",NA,21046,12263,1
"1122","boots","hat",NA,21156,1126,1
"1123","boots","heals",NA,21317,13670,1
"1124","boots","heavy",NA,21399,1155,1
"1125","boots","heel",NA,21429,4862,1
"1126","boots","heels",NA,21432,3727,1
"1127","boots","height",NA,21440,3777,1
"1128","boots","high",NA,21684,462,1
"1129","boots","hike",NA,21727,5249,1
"1130","boots","hiking",NA,21732,9730,1
