"","id","cue_id","response_id","response","cue","revision","subtlex_id","kuperman_id"
"22898",11060,56,1279,"cure","were",NA,2647,11160
"22899",11061,56,1340,"dear","were",NA,588,11594
"22900",11062,56,1341,"death","were",NA,483,11600
"22901",11063,56,1387,"destination","were",NA,5428,12506
"22902",11064,56,1401,"did","were",NA,59,12804
"22903",11065,56,1406,"different","were",NA,416,12835
"22904",11066,56,1426,"direction","were",NA,1860,13022
"22905",11067,56,1427,"directions","were",NA,3807,13025
"22906",11068,56,1465,"do","were",NA,34,13746
"22907",11069,56,1481,"doing","were",NA,125,13833
"22908",11070,56,1495,"done","were",NA,207,13894
"22909",11071,56,1576,"e","were",NA,1462,NA
"22910",11072,56,1583,"earlier","were",NA,1229,14603
"22911",11073,56,1657,"english","were",NA,967,NA
"22912",11074,56,1669,"er","were",NA,2860,NA
"22913",11075,56,1675,"erew","were","erew",NA,NA
"22914",11076,56,1717,"exist","were",NA,1737,16330
"22915",11077,56,1718,"existed","were",NA,4171,16331
"22916",11078,56,1764,"family","were",NA,362,16852
"22917",11079,56,1844,"finish","were",NA,654,17467
"22918",11080,56,1932,"forgot","were",NA,636,18361
"22919",11081,56,1973,"friends","were",NA,345,18697
"22920",11082,56,1984,"from","were",NA,60,18755
"22921",11083,56,2000,"fun","were",NA,444,18878
"22922",11084,56,2112,"go","were",NA,40,19806
"22923",11085,56,2118,"going","were",NA,80,19880
"22924",11086,56,2119,"going to","were","going to",NA,NA
"22925",11087,56,2126,"gone","were",NA,305,19912
"22926",11088,56,2129,"good","were",NA,55,19924
"22927",11089,56,2158,"grammar","were",NA,10142,20079
"22928",11090,56,2159,"grammer","were","grammar",10142,20079
"22929",11091,56,2209,"group","were",NA,924,20426
"22930",11092,56,2211,"grow","were",NA,940,20442
"22931",11093,56,2243,"had","were",NA,85,20757
"22932",11094,56,2244,"had been","were","had been",NA,NA
"22933",11095,56,2284,"happen","were",NA,324,21013
"22934",11096,56,2285,"happened","were",NA,216,21014
"22935",11097,56,2289,"happy","were",NA,342,21022
"22936",11098,56,2295,"hare","were",NA,11112,21073
"22937",11099,56,2299,"has","were",NA,111,21138
"22938",11100,56,2300,"has been","were","has been",NA,NA
"22939",11101,56,2308,"have","were",NA,17,21203
"22940",11102,56,2315,"he","were",NA,29,21244
"22941",11103,56,2337,"heck","were",NA,2707,21403
"22942",11104,56,2350,"her","were",NA,109,21543
"22943",11105,56,2352,"here","were",NA,26,21568
"22944",11106,56,2390,"history","were",NA,817,21806
"22945",11107,56,2394,"hiw","were","how",42,22291
"22946",11108,56,2453,"house","were",NA,293,22241
"22947",11109,56,2455,"how","were",NA,42,22291
"22948",11110,56,2466,"hungry","were",NA,811,22435
"22950",11112,56,2503,"if","were",NA,44,22771
"22951",11113,56,2591,"is","were",NA,13,24672
"22952",11114,56,2769,"last","were",NA,149,25832
"22953",11115,56,2772,"late","were",NA,336,25842
"22954",11116,56,2773,"later","were",NA,299,25847
"22955",11117,56,2774,"latin","were",NA,4217,NA
"22956",11118,56,2797,"learning","were",NA,2173,26014
"22957",11119,56,2802,"leaving","were",NA,515,26038
"22958",11120,56,2825,"let's","were","lets",2697,26204
"22959",11121,56,2883,"live","were",NA,290,26596
"22960",11122,56,2896,"location","were",NA,2150,26683
"22961",11123,56,2923,"loss","were",NA,1624,26887
"22962",11124,56,2924,"lost","were",NA,322,26889
"22963",11125,56,2971,"mad","were",NA,686,27175
"22964",11126,56,3012,"map","were",NA,2195,27552
"22965",11127,56,3044,"maybe","were",NA,148,27891
"22966",11128,56,3049,"me","were",NA,22,27910
"22967",11129,56,3081,"memory","were",NA,1285,28117
"22968",11130,56,3083,"mend","were",NA,9338,28127
"22969",11131,56,3088,"mere","were",NA,4272,28197
"22970",11132,56,3134,"mispelling","were","misspell",48039,28836
"22971",11133,56,3136,"miss","were",NA,352,28821
"22972",11134,56,3217,"mulitple","were","multiple",3682,29535
"22973",11135,56,3219,"multiple","were",NA,3682,29535
"22974",11136,56,3293,"negative","were",NA,2110,30008
"22975",11137,56,3309,"never","were",NA,98,30154
"22976",11138,56,3310,"new","were",NA,186,30156
"22977",11139,56,3316,"news","were",NA,513,30171
"22978",11140,56,3358,"not","were",NA,33,30558
"22979",11141,56,3363,"not anymore","were","not anymore",NA,NA
"22980",11142,56,3373,"not now","were","not now",NA,NA
"22981",11143,56,3393,"now","were",NA,30,30629
"22982",11144,56,3418,"occur","were",NA,4262,30927
"22983",11145,56,3419,"occured","were","occurred",2650,30928
"22984",11146,56,3447,"old","were",NA,222,31065
"22985",11147,56,3463,"once","were",NA,254,31109
"22986",11148,56,3464,"once was","were","once was",NA,NA
"22987",11149,56,3511,"out","were",NA,41,31439
"22988",11150,56,3513,"outfit","were",NA,2123,31483
"22989",11151,56,3521,"over","were",NA,94,31634
"22990",11152,56,3574,"park","were",NA,1036,32384
"22991",11153,56,3589,"passed","were",NA,1018,32498
"22992",11154,56,3591,"past","were",NA,561,32523
"22993",11155,56,3592,"past tense","were","past tense",NA,NA
"22994",11156,56,3630,"peer","were",NA,12791,32820
"22995",11157,56,3644,"people","were",NA,131,32937
"22996",11158,56,3659,"person","were",NA,435,33155
"22997",11159,56,3727,"place","were",NA,182,33805
"22998",11160,56,3756,"plural","were",NA,16410,34082
"22999",11161,56,3842,"pre","were",NA,26535,NA
"23000",11162,56,3851,"present","were",NA,763,34956
"23001",11163,56,3867,"previous","were",NA,3543,35072
"23002",11164,56,3868,"previously","were",NA,2079,NA
"23003",11165,56,3879,"prior","were",NA,4274,35148
"23004",11166,56,3903,"pronoun","were",NA,31004,35429
"23005",11167,56,3965,"question","were",NA,449,36207
"23006",11168,56,3966,"questioning","were",NA,3495,36211
"23007",11169,56,3976,"r","were",NA,1620,NA
"23008",11170,56,4019,"ready","were",NA,257,36762
"23009",11171,56,4086,"remember","were",NA,201,37726
"23010",11172,56,4087,"rememberance","were","remembrance",18826,37730
"23011",11173,56,4088,"remembering","were",NA,5282,37728
"23012",11174,56,4152,"right","were",NA,53,38722
"23013",11175,56,4230,"running","were",NA,486,39244
"23014",11176,56,4240,"sad","were",NA,968,39332
"23015",11177,56,4389,"she","were",NA,104,40865
"23016",11178,56,4420,"shopping","were",NA,1743,41089
"23017",11179,56,4508,"sleeping","were",NA,954,41833
"23018",11180,56,4623,"somewhere","were",NA,576,42555
"23019",11181,56,4738,"stake","were",NA,2532,43441
"23020",11182,56,4747,"standing","were",NA,740,43492
"23021",11183,56,4810,"stop","were",NA,174,43948
"23022",11184,56,4991,"task","were",NA,3204,45624
"23023",11185,56,5012,"tear","were",NA,1735,45720
"23024",11186,56,5035,"tense","were",NA,3868,45950
"23025",11187,56,5061,"their","were",NA,191,46124
"23026",11188,56,5063,"them","were",NA,96,46127
"23027",11189,56,5064,"then","were",NA,75,46132
"23028",11190,56,5066,"there","were",NA,24,46158
"23029",11191,56,5070,"they","were",NA,49,46188
"23030",11192,56,5076,"thing","were",NA,114,46214
"23031",11193,56,5078,"think","were",NA,62,46222
"23032",11194,56,5079,"thinking","were",NA,319,46225
"23033",11195,56,5123,"time","were",NA,57,46498
"23034",11196,56,5133,"tired","were",NA,648,46589
"23035",11197,56,5140,"to","were",NA,2,46621
"23036",11198,56,5155,"together","were",NA,249,46665
"23037",11199,56,5229,"travel","were",NA,1587,47268
"23038",11200,56,5255,"trying","were",NA,226,47622
"23039",11201,56,5303,"unavailable","were",NA,9963,48007
"23040",11202,56,5372,"upset","were",NA,841,49214
"23041",11203,56,5378,"us","were",NA,90,49281
"23042",11204,56,5380,"used","were",NA,264,49286
"23043",11205,56,5381,"used to","were","used to",NA,NA
"23044",11206,56,5404,"verb","were",NA,17478,49630
"23045",11207,56,5432,"w","were",NA,3161,NA
"23046",11208,56,5474,"was","were",NA,39,50304
"23047",11209,56,5478,"wasn't","were","wasnt",33940,NA
"23048",11210,56,5479,"wasnt","were",NA,33940,NA
"23049",11211,56,5494,"we","were",NA,21,50446
"23050",11212,56,5495,"we are","were","we are",NA,NA
"23051",11213,56,5496,"we're","were","we're",NA,50606
"23052",11214,56,5501,"wear","were",NA,653,50472
"23053",11215,56,5504,"weary","were",NA,7034,50481
"23054",11216,56,5511,"weird","were",NA,771,50568
"23055",11217,56,5517,"went","were",NA,234,50604
"23056",11218,56,5518,"were","were",NA,81,50606
"23057",11219,56,5519,"were not","were","werent",57361,NA
"23058",11220,56,5520,"weren't","were","werent",57361,NA
"23059",11221,56,5521,"werewolf","were",NA,13900,50607
"23060",11222,56,5526,"what","were",NA,15,50650
"23061",11223,56,5532,"when","were",NA,56,50683
"23062",11224,56,5534,"where","were",NA,74,50686
"23063",11225,56,5535,"wheres","were",NA,37395,NA
"23064",11226,56,5552,"who","were",NA,54,50813
"23065",11227,56,5565,"whore","were",NA,2674,50839
"23066",11228,56,5568,"why","were",NA,64,50852
"23067",11229,56,5581,"will","were",NA,103,50937
"23068",11230,56,5582,"will be","were",NA,NA,NA
"23069",11231,56,5602,"with","were",NA,27,51112
"23070",11232,56,5607,"wolf","were",NA,3957,51165
"23071",11233,56,5608,"wolves","were",NA,6625,51174
"23072",11234,56,5623,"word","were",NA,382,51256
"23073",11235,56,5625,"wore","were",NA,2058,51265
"23074",11236,56,5646,"wree","were","wree",NA,NA
"23075",11237,56,5652,"wrong","were",NA,185,51451
"23076",11238,56,5672,"yes","were",NA,100,51564
"23077",11239,56,5673,"yesterday","were",NA,678,51568
"23078",11240,56,5679,"you","were",NA,4,51598
"23079",11241,56,5702,"zoo","were",NA,3871,51700
"23080",11242,57,61,"advantage","white",NA,1968,680
"23081",11243,57,95,"albert","white",NA,5259,NA
"23082",11244,57,138,"angel","white",NA,1650,1533
"23083",11245,57,274,"background","white",NA,2522,2963
"23084",11246,57,304,"balck","white","black",640,4353
"23085",11247,57,351,"base","white",NA,1802,3431
"23086",11248,57,355,"basic","white",NA,2682,3455
"23087",11249,57,365,"bathroom","white",NA,1055,3511
"23088",11250,57,382,"beard","white",NA,3751,3624
"23089",11251,57,389,"bed","white",NA,500,3682
"23090",11252,57,457,"bird","white",NA,1560,4269
"23091",11253,57,460,"birth","white",NA,1912,4287
"23092",11254,57,465,"bite","white",NA,1298,4324
"23093",11255,57,467,"black","white",NA,640,4353
"23094",11256,57,471,"blanc","white",NA,27585,NA
"23095",11257,57,472,"blanco","white",NA,31469,NA
"23096",11258,57,473,"bland","white",NA,18357,4414
"23097",11259,57,474,"blank","white",NA,3825,4419
"23098",11260,57,475,"blanket","white",NA,3234,4421
"23099",11261,57,495,"blue","white",NA,797,4676
"23100",11262,57,510,"board","white",NA,1162,4748
"23101",11263,57,544,"boots","white",NA,2735,5041
"23102",11264,57,547,"boring","white",NA,1801,5080
"23103",11265,57,575,"boy","white",NA,279,5222
"23104",11266,57,591,"bread","white",NA,1989,5357
"23105",11267,57,617,"bright","white",NA,1356,5497
"23106",11268,57,639,"brown","white",NA,1457,5635
"23107",11269,57,677,"bunny","white",NA,4235,5929
"23108",11270,57,712,"cacausian","white","caucasian",8609,NA
"23109",11271,57,721,"cake","white",NA,1557,6261
"23110",11272,57,731,"calming","white",NA,13914,NA
"23111",11273,57,768,"canvus","white","canvas",7091,6511
"23112",11274,57,775,"car","white",NA,381,6602
"23113",11275,57,813,"case","white",NA,412,6822
"23114",11276,57,820,"cat","white",NA,1371,6891
"23115",11277,57,831,"caucasian","white",NA,8609,NA
"23116",11278,57,832,"caucasion","white","caucasian",8609,NA
"23117",11279,57,858,"chair","white",NA,1253,7241
"23118",11280,57,859,"chalk","white",NA,7599,7256
"23119",11281,57,877,"charger","white",NA,16780,7381
"23120",11282,57,888,"cheddar","white",NA,16542,7502
"23121",11283,57,899,"cheesecake","white",NA,13121,7528
"23122",11284,57,911,"chicken","white",NA,1236,7595
"23123",11285,57,937,"chocolate","white",NA,2018,7727
"23124",11286,57,953,"christmas","white",NA,1374,7804
"23125",11287,57,980,"clean","white",NA,587,8138
"23126",11288,57,983,"clear","white",NA,495,8153
"23127",11289,57,992,"cloth","white",NA,5469,8314
"23128",11290,57,994,"clothes","white",NA,721,8317
"23129",11291,57,995,"clothing","white",NA,3555,8325
"23130",11292,57,997,"cloud","white",NA,3839,8330
"23131",11293,57,998,"clouds","white",NA,3906,8339
"23132",11294,57,1011,"coat","white",NA,1480,8435
"23133",11295,57,1039,"collar","white",NA,3805,8661
"23134",11296,57,1046,"color","white",NA,1385,8739
"23135",11297,57,1049,"colorless","white",NA,29402,8752
"23136",11298,57,1059,"comforter","white",NA,23646,8820
"23137",11299,57,1143,"cookie","white",NA,3424,9945
"23138",11300,57,1165,"cotton","white",NA,4194,10256
"23139",11301,57,1166,"cotton ball","white","cotton",4194,10256
"23140",11302,57,1168,"couch","white",NA,2216,10265
"23141",11303,57,1182,"cow","white",NA,2364,10459
"23142",11304,57,1207,"crayon","white",NA,23664,10633
"23143",11305,57,1209,"cream","white",NA,1404,10648
"23144",11306,57,1227,"crisp","white",NA,8117,10788
"23145",11307,57,1303,"dad","white",NA,471,11352
"23146",11308,57,1384,"desk","white",NA,1355,12470
"23147",11309,57,1395,"diamond","white",NA,3270,12745
"23148",11310,57,1443,"dishes","white",NA,3460,13296
"23149",11311,57,1449,"disney","white",NA,9850,NA
"23150",11312,57,1478,"dog","white",NA,670,13806
"23151",11313,57,1502,"door","white",NA,367,13924
"23152",11314,57,1507,"dove","white",NA,7955,14027
"23153",11315,57,1519,"drawing","white",NA,2875,14173
"23154",11316,57,1525,"dress","white",NA,881,14216
"23155",11317,57,1602,"egg","white",NA,2370,14831
"23156",11318,57,1603,"eggnog","white",NA,14427,14840
"23157",11319,57,1604,"eggs","white",NA,1649,14846
"23158",11320,57,1613,"elder","white",NA,9094,14913
"23159",11321,57,1618,"elegant","white",NA,5414,14976
"23160",11322,57,1619,"elephant","white",NA,4505,14983
"23161",11323,57,1640,"empty","white",NA,1108,15240
"23162",11324,57,1670,"erase","white",NA,5628,15808
"23163",11325,57,1735,"eyes","white",NA,426,16672
"23164",11326,57,1742,"face","white",NA,332,16699
"23165",11327,57,1752,"fair","white",NA,714,16776
"23166",11328,57,1791,"feather","white",NA,5548,17066
"23167",11329,57,1813,"fence","white",NA,2920,17171
"23168",11330,57,1860,"flag","white",NA,3163,17639
"23169",11331,57,1902,"fog","white",NA,5828,18077
"23170",11332,57,1905,"folder","white",NA,13010,18100
"23171",11333,57,1947,"fox","white",NA,3680,18503
"23172",11334,57,1965,"fresh","white",NA,998,18662
"23173",11335,57,1971,"friend","white",NA,274,18691
"23174",11336,57,1988,"frosting","white",NA,13147,18773
"23175",11337,57,2004,"funeral","white",NA,1885,18901
"23176",11338,57,2075,"ghost","white",NA,2280,19496
"23177",11339,57,2090,"girl","white",NA,276,19583
"23178",11340,57,2116,"god","white",NA,219,19848
"23179",11341,57,2120,"gold","white",NA,1271,19885
"23180",11342,57,2177,"gray","white",NA,2971,20219
"23181",11343,57,2182,"green","white",NA,1021,20255
"23182",11344,57,2184,"grey","white",NA,5226,20286
"23183",11345,57,2240,"h","white",NA,2605,NA
"23184",11346,57,2248,"hair","white",NA,562,20778
"23185",11347,57,2302,"hat","white",NA,1126,21156
"23186",11348,57,2303,"hate","white",NA,428,21171
"23187",11349,57,2333,"heaven","white",NA,1213,21389
"23188",11350,57,2340,"height","white",NA,3777,21440
"23189",11351,57,2361,"hide","white",NA,845,21663
"23190",11352,57,2366,"high","white",NA,462,21684
"23191",11353,57,2373,"highlight","white",NA,11661,21702
"23192",11354,57,2406,"home","white",NA,172,21941
"23193",11355,57,2435,"horse","white",NA,1231,22147
"23194",11356,57,2453,"house","white",NA,293,22241
"23195",11357,57,2460,"human","white",NA,692,22346
"23196",11358,57,2478,"i","white",NA,10,22666
"23197",11359,57,2480,"ice","white",NA,983,22675
"23200",11362,57,2555,"innocent","white",NA,1262,23911
"23201",11363,57,2610,"ivory","white",NA,12765,24729
"23202",11364,57,2612,"jacket","white",NA,1874,24752
"23203",11365,57,2780,"laundry","white",NA,2602,25897
"23204",11366,57,2838,"lie","white",NA,605,26308
"23205",11367,57,2840,"lies","white",NA,1473,26311
"23206",11368,57,2844,"light","white",NA,520,26354
"23207",11369,57,2859,"linen","white",NA,8667,26449
"23208",11370,57,2891,"loaf","white",NA,7020,26627
"23209",11371,57,2935,"love","white",NA,177,26926
"23211",11373,57,3000,"man","white",NA,115,27407
"23212",11374,57,3020,"marker","white",NA,7075,27625
"23213",11375,57,3024,"marshmallow","white",NA,13424,27676
"23214",11376,57,3025,"marshmellow","white","marshmallow",13424,27676
"23215",11377,57,3046,"mayonaise","white","mayonnaise",10561,27901
"23216",11378,57,3049,"me","white",NA,22,27910
"23217",11379,57,3114,"milk","white",NA,1488,28500
"23218",11380,57,3149,"moach","white","moach",NA,NA
"23219",11381,57,3170,"monster","white",NA,1919,29156
"23220",11382,57,3194,"mouse","white",NA,3746,29401
"23221",11383,57,3231,"mushrooms","white",NA,9940,29631
"23222",11384,57,3261,"napkin","white",NA,7828,29813
"23223",11385,57,3271,"natural","white",NA,1243,29880
"23224",11386,57,3308,"neutral","white",NA,6767,30141
"23225",11387,57,3310,"new","white",NA,186,30156
"23226",11388,57,3352,"normal","white",NA,904,30512
"23227",11389,57,3366,"not black","white","not black",NA,NA
"23228",11390,57,3388,"nothing","white",NA,136,30582
"23229",11391,57,3479,"open","white",NA,310,31149
"23230",11392,57,3490,"orange","white",NA,2473,31246
"23231",11393,57,3511,"out","white",NA,41,31439
"23232",11394,57,3545,"page","white",NA,1618,32028
"23233",11395,57,3549,"paint","white",NA,1778,32056
"23234",11396,57,3554,"pale","white",NA,4306,32086
"23235",11397,57,3565,"pants","white",NA,1106,32213
"23236",11398,57,3567,"paper","white",NA,761,32232
"23237",11399,57,3623,"pearl","white",NA,4617,32725
"23238",11400,57,3644,"people","white",NA,131,32937
"23239",11401,57,3659,"person","white",NA,435,33155
"23240",11402,57,3703,"pillow","white",NA,3399,33605
"23241",11403,57,3713,"pink","white",NA,2179,33663
"23242",11404,57,3732,"plain","white",NA,2134,33832
"23243",11405,57,3773,"polar bear","white","polar bear",NA,NA
"23244",11406,57,3796,"popcorn","white",NA,4562,34352
"23245",11407,57,3803,"porcelain","white",NA,12163,34388
"23246",11408,57,3830,"power","white",NA,684,34645
"23247",11409,57,3864,"pretty","white",NA,261,35047
"23248",11410,57,3873,"pride","white",NA,1936,35089
"23249",11411,57,3883,"privilege","white",NA,3470,35174
"23250",11412,57,3939,"pure","white",NA,1907,35941
"23251",11413,57,3940,"purity","white",NA,9635,35969
"23252",11414,57,3941,"purple","white",NA,3604,35973
"23253",11415,57,3976,"r","white",NA,1620,NA
"23254",11416,57,3977,"rabbit","white",NA,3434,36321
"23255",11417,57,3979,"race","white",NA,1612,36328
"23256",11418,57,3990,"rainbow","white",NA,5538,36465
"23257",11419,57,4046,"red","white",NA,672,37153
"23258",11420,57,4058,"reflection","white",NA,5653,37336
"23259",11421,57,4064,"refrigerator","white",NA,4510,37390
"23260",11422,57,4143,"rice","white",NA,3435,38666
"23261",11423,57,4152,"right","white",NA,53,38722
"23262",11424,57,4166,"risky","white",NA,4309,38817
"23263",11425,57,4177,"robe","white",NA,4909,38900
"23264",11426,57,4258,"salt","white",NA,2692,39451
"23265",11427,57,4265,"sand","white",NA,2670,39514
"23266",11428,57,4270,"santa","white",NA,2606,NA
"23267",11429,57,4286,"sbow","white","snow",2262,42313
"23268",11430,57,4320,"screen","white",NA,2273,40069
"23269",11431,57,4364,"seven","white",NA,725,40688
"23270",11432,57,4391,"sheep","white",NA,3810,40886
"23271",11433,57,4392,"sheet","white",NA,3329,40897
"23272",11434,57,4393,"sheets","white",NA,3385,40900
"23273",11435,57,4402,"shine","white",NA,2531,40968
"23274",11436,57,4407,"shirt","white",NA,1359,41013
"23275",11437,57,4414,"shoe","white",NA,2011,41051
"23276",11438,57,4415,"shoes","white",NA,962,41060
"23277",11439,57,4451,"sight","white",NA,1165,41367
"23278",11440,57,4456,"silver","white",NA,2037,41442
"23279",11441,57,4458,"simple","white",NA,705,41464
"23280",11442,57,4477,"skark","white","shark",5179,40831
"23281",11443,57,4486,"skin","white",NA,1273,41664
"23282",11444,57,4500,"sky","white",NA,1514,41712
"23283",11445,57,4571,"sneaker","white",NA,21883,42213
"23284",11446,57,4580,"snow","white",NA,2262,42313
"23285",11447,57,4599,"sock","white",NA,4636,42421
"23286",11448,57,4600,"socks","white",NA,2944,42427
"23287",11449,57,4604,"soft","white",NA,1541,42444
"23288",11450,57,4647,"sox","white",NA,12179,42723
"23289",11451,57,4704,"spring","white",NA,1776,43213
"23290",11452,57,4735,"stains","white",NA,7113,43432
"23291",11453,57,4753,"staple","white",NA,14508,43510
"23292",11454,57,4761,"stars","white",NA,1445,43542
"23293",11455,57,4890,"sugar","white",NA,1621,44615
"23294",11456,57,4932,"swan","white",NA,9202,45061
"23295",11457,57,4958,"table","white",NA,702,45351
"23296",11458,57,5004,"te","white",NA,11251,NA
"23297",11459,57,5010,"teal","white",NA,28200,45707
"23298",11460,57,5018,"tee","white",NA,12191,45773
"23299",11461,57,5020,"teeth","white",NA,1198,45795
"23300",11462,57,5112,"tie","white",NA,1311,46451
"23301",11463,57,5117,"tight","white",NA,1075,46464
"23302",11464,57,5136,"tissue","white",NA,3853,46596
"23303",11465,57,5153,"toes","white",NA,3101,46658
"23304",11466,57,5156,"toilet","white",NA,1904,46674
"23305",11467,57,5160,"tone","white",NA,2616,46734
"23306",11468,57,5224,"trash","white",NA,2197,47250
"23308",11470,57,5323,"underwear","white",NA,2303,48340
"23309",11471,57,5325,"undyed","white","undyed",NA,NA
"23310",11472,57,5395,"vanilla","white",NA,7500,49447
"23311",11473,57,5423,"visible","white",NA,5929,49904
"23312",11474,57,5432,"w","white",NA,3161,NA
"23313",11475,57,5452,"wall","white",NA,918,50175
"23314",11476,57,5475,"wash","white",NA,1396,50306
"23315",11477,57,5508,"wedding","white",NA,1178,50513
"23316",11478,57,5509,"wedding dress","white","wedding dress",NA,NA
"23317",11479,57,5524,"wh","white",NA,8967,NA
"23318",11480,57,5525,"whale","white",NA,5559,50636
"23319",11481,57,5546,"white","white",NA,604,50782
"23320",11482,57,5548,"white cloth","white","cloth",5469,8314
"23321",11483,57,5549,"whiteboard","white","board",1162,4748
"23322",11484,57,5588,"wine","white",NA,1283,51009
"23323",11485,57,5590,"wings","white",NA,2631,51029
"23324",11486,57,5593,"winter","white",NA,2119,51051
"23325",11487,57,5649,"write","white",NA,691,51439
"23326",11488,57,5670,"yellow","white",NA,1792,51546
"23327",11489,57,5677,"yogurt","white",NA,11523,51586
"23328",11490,57,5697,"zebra","white",NA,13493,51647
"23329",11491,58,15,"about","who",NA,52,110
"23330",11492,58,40,"acquatince","who","acquaintance",5572,400
"23331",11493,58,78,"age","who",NA,795,857
"23332",11494,58,117,"am","who",NA,122,1270
"23333",11495,58,139,"anger","who",NA,2617,1538
"23334",11496,58,143,"animal","who",NA,1380,1565
"23335",11497,58,184,"are","who",NA,18,2104
"23336",11498,58,208,"ask","who",NA,210,2318
"23337",11499,58,209,"asked","who",NA,389,2319
"23338",11500,58,210,"asking","who",NA,530,2322
"23339",11501,58,220,"ate","who",NA,1465,2512
"23340",11502,58,241,"author","who",NA,5260,2706
"23341",11503,58,326,"band","who",NA,1642,3187
"23342",11504,58,470,"blame","who",NA,914,4404
"23343",11505,58,505,"blues clues","who","blues clues",NA,NA
"23344",11506,58,519,"body","who",NA,516,4813
"23345",11507,58,537,"books","who",NA,1090,4987
"23346",11508,58,575,"boy","who",NA,279,5222
"23347",11509,58,791,"cares","who",NA,1250,6681
"23348",11510,58,845,"celebrity","who",NA,4977,7090
"23349",11511,58,1003,"clue","who",NA,2430,8370
"23350",11512,58,1004,"clueless","who",NA,10681,8373
"23351",11513,58,1090,"concerned","who",NA,1160,9201
"23352",11514,58,1105,"confused","who",NA,1482,9405
"23353",11515,58,1107,"confusion","who",NA,4501,9409
"23354",11516,58,1328,"dat","who",NA,20350,NA
"23355",11517,58,1338,"deaf","who",NA,3230,11578
"23356",11518,58,1379,"describe","who",NA,2432,12409
"23357",11519,58,1393,"dey","who",NA,37916,NA
"23358",11520,58,1401,"did","who",NA,59,12804
"23359",11521,58,1402,"did it","who","did it",NA,NA
"23360",11522,58,1425,"directed","who",NA,5332,13020
"23361",11523,58,1465,"do","who",NA,34,13746
"23362",11524,58,1472,"doctor","who",NA,549,13766
"23363",11525,58,1475,"does","who",NA,155,13803
"23364",11526,58,1512,"dr","who",NA,754,NA
"23365",11527,58,1619,"elephant","who",NA,4505,14983
"23366",11528,58,1689,"ever","who",NA,168,16056
"23367",11529,58,1694,"everyone","who",NA,388,16066
"23368",11530,58,1742,"face","who",NA,332,16699
"23369",11531,58,1745,"faceless","who",NA,18707,16702
"23370",11532,58,1764,"family","who",NA,362,16852
"23371",11533,58,1971,"friend","who",NA,274,18691
"23372",11534,58,1973,"friends","who",NA,345,18697
"23373",11535,58,2075,"ghost","who",NA,2280,19496
"23374",11536,58,2090,"girl","who",NA,276,19583
"23375",11537,58,2117,"goes","who",NA,380,19875
"23376",11538,58,2190,"grinch","who",NA,20819,NA
"23377",11539,58,2209,"group","who",NA,924,20426
"23378",11540,58,2220,"guess","who",NA,233,20529
"23379",11541,58,2240,"h","who",NA,2605,NA
"23380",11542,58,2243,"had","who",NA,85,20757
"23381",11543,58,2299,"has","who",NA,111,21138
"23382",11544,58,2315,"he","who",NA,29,21244
"23383",11545,58,2317,"head","who",NA,268,21245
"23384",11546,58,2350,"her","who",NA,109,21543
"23385",11547,58,2381,"him","who",NA,76,21744
"23386",11548,58,2389,"his","who",NA,91,21790
"23387",11549,58,2453,"house","who",NA,293,22241
"23388",11550,58,2455,"how","who",NA,42,22291
"23389",11551,58,2460,"human","who",NA,692,22346
"23390",11552,58,2478,"i","who",NA,10,22666
"23391",11553,58,2500,"identify","who",NA,2667,22733
"23392",11554,58,2501,"identity","who",NA,3264,22736
"23393",11555,58,2542,"individual","who",NA,3210,23518
"23394",11556,58,2543,"individuals","who",NA,6231,23527
"23395",11557,58,2572,"interest","who",NA,1060,24247
"23396",11558,58,2576,"interrogate","who",NA,10878,24339
"23397",11559,58,2579,"introduce","who",NA,1411,24450
"23398",11560,58,2585,"invite","who",NA,1653,24560
"23399",11561,58,2589,"irrelevant","who",NA,5686,24641
"23400",11562,58,2591,"is","who",NA,13,24672
"23401",11563,58,2592,"is that","who","is that",NA,NA
"23402",11564,58,2597,"it","who",NA,6,24707
"23403",11565,58,2649,"joke","who",NA,895,24999
"23404",11566,58,2651,"jokes","who",NA,2421,25003
"23405",11567,58,2719,"knew","who",NA,267,25483
"23406",11568,58,2731,"knows","who",NA,348,25536
"23407",11569,58,2749,"lady","who",NA,497,25641
"23408",11570,58,2920,"looks","who",NA,288,26829
"23409",11571,58,2924,"lost","who",NA,322,26889
"23410",11572,58,3000,"man","who",NA,115,27407
"23411",11573,58,3042,"max","who",NA,3157,NA
"23412",11574,58,3049,"me","who",NA,22,27910
"23413",11575,58,3071,"meeting","who",NA,615,28032
"23414",11576,58,3123,"mine","who",NA,354,28582
"23415",11577,58,3159,"mom","who",NA,503,29044
"23416",11578,58,3233,"music","who",NA,741,29633
"23417",11579,58,3247,"mystery","who",NA,2125,29745
"23418",11580,58,3258,"name","who",NA,206,29792
"23419",11581,58,3292,"needs","who",NA,467,30000
"23420",11582,58,3310,"new","who",NA,186,30156
"23421",11583,58,3355,"nose","who",NA,908,30537
"23422",11584,58,3393,"now","who",NA,30,30629
"23423",11585,58,3405,"o","who",NA,693,NA
"23424",11586,58,3408,"object","who",NA,2151,30791
"23425",11587,58,3412,"observation","who",NA,4464,30852
"23426",11588,58,3500,"other","who",NA,147,31418
"23427",11589,58,3531,"owel","who","owl",7830,31929
